id,name,phone_number,places,type,sponsor_id,sponsor_name,sponsor_type,lat,lon,street,zip_code,city,planning_area_id
4090650,Kinderladen Mainzelmännchen,+493020005735,15,Eltern-Initiativ-Kindertagesstätte,724,Kinderladen Mainzelmännchen e. V.,EKT,52.4800339,13.3227914,Mainzer Straße 25,10715,Berlin,4501151
4090680,Wilde Hummeln,+493098350906,18,Eltern-Initiativ-Kindertagesstätte,1069,Elterninitiativ-Kindertagesstätten-Verein Wilde Hummeln e.V.,EKT,52.4860857,13.3263905,Mehlitzstraße 8,10715,Berlin,4501150
4090690,Narrenfreiheit,+49308726653,18,Eltern-Initiativ-Kindertagesstätte,870,EKT Narrenfreiheit e.V.,EKT,52.4902516,13.3261976,Nassauische Straße 20,10717,Berlin,4501149
4090700,Kita el caracol bilingualer Kindergarten spanisch/deutsch,+49308731502,82,Kindertagesstätte,649,el caracol bilingualer Kindergarten Spanisch / Deutsch gGmbH,Sonstiger freier Träger,52.4844898,13.3255955,Straße am Schoelerpark 32,10715,Berlin,4501150
4090710,Kita Aventura Nikolsburg,+49308618066,50,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4934076,13.3288241,Berlin 10717,10717,Berlin,4501149
4090720,Trolle,+49308833435,18,Eltern-Initiativ-Kindertagesstätte,1021,Kinderladen Trolle e.V.,EKT,52.4940424,13.3281518,Nikolsburger Straße 8,10717,Berlin,4501149
4090730,Prinz Güntzel,+49308531408,23,Eltern-Initiativ-Kindertagesstätte,908,Eltern-Kinder-Tagesstätte Prinz Güntzel e.V.,EKT,52.4904015,13.3332873,Prinzregentenstraße 90,10717,Berlin,4501152
4090740,Kissi,+49308236995,40,Eltern-Initiativ-Kindertagesstätte,773,Kissi EKT e.V. (Elterninitiativ-Kindertagesstätte),EKT,52.4748411,13.3041649,Rudolf-Mosse-Straße 9,14197,Berlin,4400833
4090750,Wir um vier,+49308913998,18,Eltern-Initiativ-Kindertagesstätte,1073,Wir um Vier - Verein z. Förderg psychol. orientierter Pädag. u. Elternberatg e.V.,EKT,52.4980174,13.2889733,Ringbahnstraße 13,10711,Berlin,4500937
4090760,Kita Eulenspiegel - Mittelhof e.V.,+49308612767,25,Kindertagesstätte,1247,Mittelhof e.V.,Sonstiger freier Träger,52.4910661,13.3194984,Sigmaringer Straße 16,10713,Berlin,4501147
4090770,Waldorfkindergarten TOMTE,+49308928120,30,Eltern-Initiativ-Kindertagesstätte,1016,Waldorfkindergarten TOMTE e.V.,EKT,52.4948096,13.2976432,Schweidnitzer Straße 3,10709,Berlin,4500938
4090780,Waldorfkindergarten Rosenhof,+49308537689,32,Eltern-Initiativ-Kindertagesstätte,725,Waldorfkindergarten Rosenhof e.V.,EKT,52.4805463,13.3240462,Weimarische Straße 5,10715,Berlin,4501151
4090790,Wexstraße,+493053059641,25,Eltern-Initiativ-Kindertagesstätte,1064,Eltern-Initiativ-Kindertagesstätte-Wexstrasse e. V.,EKT,52.4788354,13.3322976,Wexstraße 23,10715,Berlin,4501153
4090810,Kinderland,+49308623396,18,Eltern-Initiativ-Kindertagesstätte,763,"Eltern-Initiative-Kindertagesstätte Kinderland e.V., Wilmersdorf",EKT,52.485823550000006,13.32408211237676,Wilhelmsaue 18,10715,Berlin,4501150
4090850,Paul und Klärchen,+49308549440,15,Eltern-Initiativ-Kindertagesstätte,894,Kinderladen Paul und Klärchen e.V.,EKT,52.4800477,13.3225578,Mainzer Straße 26,10715,Berlin,4501151
4090890,EIKITA Felix,+49308537601,19,Eltern-Initiativ-Kindertagesstätte,859,EIKITA Felix e. V.,EKT,52.478811,13.3338407,Wexstraße 20,10715,Berlin,4501153
4090910,Kita Joh. Sozialwerk,+493089688191,105,Kindertagesstätte,1234,Johannisches Sozialwerk e.V.,Sonstiger freier Träger,52.48892,13.27810600221239,Bismarckallee 23,14193,Berlin,4400726
4090920,Waldorfkindergarten Wilmersdorf e.V.,+49308614440,75,Kindertagesstätte,1273,Waldorfkindergarten Wilmersdorf e.V.,Sonstiger freier Träger,52.4900407,13.30756680526941,Mansfelder Straße 37,10709,Berlin,4500939
4090940,Internationaler Kindergarten,+49308926644,60,Kindertagesstätte,8244,Internationaler Kindergarten Berlin 1984 gemeinnützige GmbH,Sonstiger freier Träger,52.4963217,13.3064365,Ravensberger Straße 5B,10709,Berlin,4500939
4090990,Kita Prinzregentenstraße,+49302182314,35,Kindertagesstätte,1249,Nachbarschaftsheim Schöneberg e.V.,Sonstiger freier Träger,52.492686,13.3334978,Prinzregentenstraße 97,10717,Berlin,4501152
4091000,Maikäfer (Gartenhaus),+49308623049,21,Eltern-Initiativ-Kindertagesstätte,1036,M a i k ä f e r e. V.,EKT,52.487939,13.31725234856557,Brandenburgische Straße 75,10713,Berlin,4501146
4091020,Die Lauser,+49308543415,18,Eltern-Initiativ-Kindertagesstätte,582,Die Lauser e.V.,EKT,52.4800447,13.3214276,Koblenzer Straße 7,10715,Berlin,4501151
4091030,Arche Noah,+49308531786,21,Eltern-Initiativ-Kindertagesstätte,534,Elterninitiativ-Kindertagesstätten-Verein Arche Noah e.V.,EKT,52.4819343,13.3216666,Hildegardstraße 16,10715,Berlin,4501151
4091040,Hildegarten,+49308539160,20,Eltern-Initiativ-Kindertagesstätte,673,Eltern-Initiativ-Kindertagesstätte Hildegarten e. V.,EKT,52.4819343,13.3216666,Hildegardstraße 16,10715,Berlin,4501151
4091050,Kindergruppe Hasensprung,+49308263200,18,Eltern-Initiativ-Kindertagesstätte,727,Kindergruppe Hasensprung e.V.,EKT,52.4871726,13.2711348,Koenigsallee 35,14193,Berlin,4400728
4091070,Kinderladen Phönix,+49308738378,25,Eltern-Initiativ-Kindertagesstätte,966,Kinderladen Phönix e. V.,EKT,52.4982578,13.3225564,Pfalzburger Straße 9,10719,Berlin,4501044
4091080,Kita Homburger Straße,+4930897301190,156,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.4739553,13.3157779,Homburger Straße 19,14197,Berlin,4400835
4091100,Kita Beerenkinder,+493089569229,39,Kindertagesstätte,8274,Beerenkinder Kindertagesstätten gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,52.4956758,13.2987984,Johann-Georg-Straße 26,10709,Berlin,4500938
4091120,Girasole,+49308548466,32,Eltern-Initiativ-Kindertagesstätte,652,Girasole e.V.,EKT,52.4805574,13.3311126,Durlacher Straße 27,10715,Berlin,4501153
4091130,Pünktchen und Anton,+49308239774,40,Eltern-Initiativ-Kindertagesstätte,912,Elterninitiativ Kindertagesstätte Pünktchen und Anton e. V.,EKT,52.4744226,13.2949948,Cunostraße 1,14199,Berlin,4400832
4091150,Kita Orber Straße,+49308973797611,143,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.48922295,13.29632906951933,Orber Straße 13,14193,Berlin,4400727
4091160,Kita Asilo Italiano,+49308623038,34,Kindertagesstätte,1204,Arbeitskreis praktische Pädagogik e. V.,Sonstiger freier Träger,52.4862205,13.3275641,Badensche Straße 29,10715,Berlin,4501150
4091180,Kita Düsseldorfer Straße,+4930231091680,110,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.4965776,13.3145515,Düsseldorfer Straße 53,10707,Berlin,4501043
4091190,Kant-Kindergarten Bundesallee 186,+493085730164,85,Kindertagesstätte,701,Kant-Kindergarten gemeinnützige GmbH,Sonstiger freier Träger,52.4889874,13.3313738,Bundesallee 186,10717,Berlin,4501152
4091210,Land in Sicht,+49308731846,12,Eltern-Initiativ-Kindertagesstätte,1103,Kinder - Land in Sicht e. V.,EKT,52.4846604,13.3354915,Babelsberger Straße 40,10715,Berlin,4501153
4091250,Kita der Schwedischen Victoriagemeinde,+493086495955,17,Kindertagesstätte,1288,Schwedische Victoriagemeinde e.V.,Sonstiger freier Träger,52.4876271,13.3290971,Landhausstraße 26,10717,Berlin,4501149
4091260,Kant-Kindergarten Lentzeallee 8 - 14,+4930+4930820078910,180,Kindertagesstätte,701,Kant-Kindergarten gemeinnützige GmbH,Sonstiger freier Träger,52.470221,13.2926147,Lentzeallee 8,14195,Berlin,4400832
4091280,Kita Kaubstraße,+493086207901,38,Kindertagesstätte,1249,Nachbarschaftsheim Schöneberg e.V.,Sonstiger freier Träger,52.48834485,13.310926628150064,Kaubstraße 2-3,10713,Berlin,4501146
4091290,Kita Masorti I,+493086390142,51,Kindertagesstätte,1327,Masorti e.V. - Verein zur Förderung der jüdischen Bildung und des jüdischen Lebens,Sonstiger freier Träger,52.5005855,13.3348393,Eislebener Straße 4,10789,Berlin,4501042
4091300,Kindergarten Lila Prinzregent,+493086398078,20,Kindertagesstätte,7542,Lila Prinzen gGmbH,Sonstiger freier Träger,52.4904015,13.3332873,Prinzregentenstraße 90,10717,Berlin,4501152
4091320,Kita el caracol bilingualer Kindergarten spanisch/deutsch,+49308731502,46,Kindertagesstätte,649,el caracol bilingualer Kindergarten Spanisch / Deutsch gGmbH,Sonstiger freier Träger,52.4963157,13.3222056,Pfalzburger Straße 14,10719,Berlin,4501044
4091360,Montessori Kinderhaus im IBZ,+493081826715,30,Kindertagesstätte,8066,Montessori und Friends Education gGmbH,Sonstiger freier Träger,52.4719806,13.3171909,Wiesbadener Straße 18,14197,Berlin,4400835
4091370,ABC-Kindergarten Birgit Döbler,+49308913331,26,Kindertagesstätte,7927,ABC Kindergarten gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4979572,13.3019959,Cicerostraße 63,10709,Berlin,4500938
4091430,Kita Verein für berufsorientierte Kinderbetreuung,+493081693900,75,Kindertagesstätte,1393,Verein f. berufsorient. Kinderbetreuung e.V.,Sonstiger freier Träger,52.4711078,13.3077407,Schlangenbader Straße 34,14197,Berlin,4400833
4091440,Kita Piccolino,,14,Kindertagesstätte,1399,Piccolino e.V.,Sonstiger freier Träger,52.4846604,13.3354915,Babelsberger Straße 40,10715,Berlin,4501153
4091450,Deutsch-Englischer Kindergarten Lilolei,+493086399043,30,Kindertagesstätte,1406,Deutsch-Englischer Kindergarten Lilolei e.V.,Sonstiger freier Träger,52.4937565,13.3220336,Pfalzburger Straße 62,10719,Berlin,4501044
4091460,Kita AUFGEPASST,+49308513723,30,Kindertagesstätte,1409,AUFGEPASST e.V.,Sonstiger freier Träger,52.4824682,13.3186283,Aachener Straße 45,10713,Berlin,4501148
4091490,Kajtek - Verein zur Förderung polnischer Sprache,+49302152600,26,Eltern-Initiativ-Kindertagesstätte,983,Verein zur Förderung Polnischer Sprache im Vorschulalter e. V.,EKT,52.4887838,13.3244289,Holsteinische Straße 54,10717,Berlin,4501149
4091500,Wallaby Kinderbetreuung,+493088626610,10,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4971616,13.2976568,Johann-Georg-Straße 10,10709,Berlin,4500938
4091510,Kookaburra Kinderbetreuung,+493088623768,10,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4960065,13.294675,Westfälische Straße 57,10711,Berlin,4500938
4091530,Kita AUFGEPASST,+49308513723,69,Kindertagesstätte,1409,AUFGEPASST e.V.,Sonstiger freier Träger,52.4810542,13.3205424,Blissestraße 45,10713,Berlin,4501151
4091560,Kita Ourania,+493086395453,20,Kindertagesstätte,7507,Ourania e. V.,EKT,52.4885829,13.3244168,Holsteinische Straße 55,10717,Berlin,4501149
4091600,Kita L'oiseau bleu,+493089543737,25,Kindertagesstätte,1348,Verein zur Förderung der Kindertagesstätte l'oiseau bleu e.V.,Sonstiger freier Träger,52.4942767,13.299306195301384,Nestorstraße 20,10709,Berlin,4500938
4091620,Kindergarten Schlumpfenland 2,+493081852603,25,Kindertagesstätte,1100,Kindergarten Schlumpfenland e.V.,EKT,52.4802144,13.3218734,Koblenzer Straße 21,10715,Berlin,4501151
4091650,Waldkita Fila,+49301631391466,30,Waldkindergarten,7582,Fahrten-Ferne-Abenteuer gemeinnützige GmbH,Sonstiger freier Träger,52.47346465,13.270299066685936,Eichhörnchensteig 3,14193,Berlin,4400729
4091660,Kita Rasselbande,+49302118737,30,Kindertagesstätte,7805,Kindergarten Rasselbande gGmbH,Sonstiger freier Träger,52.4950903,13.3332888,Nachodstraße 19,10779,Berlin,4501152
4091670,KangarooGarden - Internationaler Kindergarten,+493088710509,20,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4969794,13.297884,Johann-Georg-Straße 9,10709,Berlin,4500938
4091680,Kita Raduga,+493086008472,31,Kindertagesstätte,7812,Kita Raduga Verein zur Förderung der Sprachen und Sinne e. V.,Sonstiger freier Träger,52.4885898,13.3212734,Fechnerstraße 18,10717,Berlin,4501147
4091690,Kita Mi Nido - Mein Nest,+493085606520,65,Kindertagesstätte,8038,Gemeinnütziger Kindergarten MI NIDO-Mein Nest gGmbH,Sonstiger freier Träger,52.4978051,13.2997485,Nestorstraße 7,10709,Berlin,4500938
4091730,Masorti II,+493086390142,36,Kindertagesstätte,1327,Masorti e.V. - Verein zur Förderung der jüdischen Bildung und des jüdischen Lebens,Sonstiger freier Träger,52.5005855,13.3348393,Eislebener Straße 4,10789,Berlin,4501042
4091740,Kita Raduga Pfalzburger Straße,+493086390360,25,Kindertagesstätte,7812,Kita Raduga Verein zur Förderung der Sprachen und Sinne e. V.,Sonstiger freier Träger,52.4887468,13.321199,Pfalzburger Straße 40,10717,Berlin,4501147
4091760,Kita Kleine Küken,+493015773160935,23,Kindertagesstätte,8127,Kinderladen Kleine Küken gGmbH,Sonstiger freier Träger,52.4980823,13.305553,Eisenzahnstraße 62,10709,Berlin,4500938
4091780,Kita Ourania,+493091485303,15,Kindertagesstätte,7507,Ourania e. V.,EKT,52.4805676,13.3307451,Tübinger Straße 9,10715,Berlin,4501153
4091790,Kinder - Land in Sicht,+49308731846,25,Eltern-Initiativ-Kindertagesstätte,1103,Kinder - Land in Sicht e. V.,EKT,52.4853353,13.3354748,Babelsberger Straße 43,10715,Berlin,4501153
4091800,Kita Westfälische Straße,+4930860081030,100,Kindertagesstätte,1249,Nachbarschaftsheim Schöneberg e.V.,Sonstiger freier Träger,52.49313,13.306901185185184,Westfälische Straße 17,10709,Berlin,4500939
4091810,Gan Israel II Little Gems,+49302678601,200,Kindertagesstätte,1326,Jüdischer Kindergarten Gan Israel e.V.,Sonstiger freier Träger,52.4929958,13.30757535329832,Westfälische Straße 15,10709,Berlin,4500939
4091820,Kita Tübinger Straße,+493085073767,25,Kindertagesstätte,1249,Nachbarschaftsheim Schöneberg e.V.,Sonstiger freier Träger,52.4807907,13.3305635,Tübinger Straße 1,10715,Berlin,4501153
4091830,Bilby Garden - Internationaler Kindergarten,+4930986520,45,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4875789,13.2966732,Cunostraße 59,14193,Berlin,4400727
4091840,Kita Trautenaustraße,+4930844488,25,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4924536,13.3283019,Trautenaustraße 18,10717,Berlin,4501149
4091860,Kita Blissestraße,+493054291506,21,Kindertagesstätte,7869,kids in berlin kib gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4798192,13.3201338,Blissestraße 60,10713,Berlin,4501148
4091890,Kita auf 4 Pfoten,+49304382258,43,Kindertagesstätte,8348,T.O.P. - Tierorientierte Pädagogik gGmbH,Sonstiger freier Träger,52.480647,13.2925931,Weinheimer Straße 11,14199,Berlin,4400830
4091900,Kita Papillon Rouge,+493045310101,25,Kindertagesstätte,8394,Papillon Kindertagesstätten gGmbH,Sonstiger freier Träger,52.4990223,13.2925637,Berlin 10711,10711,Berlin,4500937
4091910,Kita Glücksweg,+493054829571,42,Kindertagesstätte,8449,kevisa gGmbH,Sonstiger freier Träger,52.4857045,13.2919707,Kudowastraße 21,14193,Berlin,4400727
4091920,Kita mima,+493088623734,48,Kindertagesstätte,8471,Kita mima GmbH,Sonstiger freier Träger,52.4919459,13.321276,Güntzelstraße 30,10717,Berlin,4501147
4091930,Kita Aventureros,+493023396910,25,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4934076,13.3288241,Berlin 10717,10717,Berlin,4501149
4091940,Kita Kleine Küken II,+493015773160935,25,Kindertagesstätte,8127,Kinderladen Kleine Küken gGmbH,Sonstiger freier Träger,52.4871331,13.3191554,Brandenburgische Straße 84,10713,Berlin,4501146
4091960,Sankofa,+493068400477,48,Eltern-Initiativ-Kindertagesstätte,8633,Sankofa e. V.,EKT,52.4882133,13.330597,Bundesallee 38,10717,Berlin,4501149
4091980,Nezabudki,+493047058762,25,Eltern-Initiativ-Kindertagesstätte,8666,Blagovest e. V.,EKT,52.4995572,13.332184,Schaperstraße 10,10719,Berlin,4501045
4091990,MULTI LINGUA Seesener Straße 46,+4930209665780,25,Kindertagesstätte,8926,Early Years gUG,Sonstiger freier Träger,52.49428225,13.293757210523347,Seesener Straße 44,10711,Berlin,4500938
4092000,Kita Cunostraße,+4930224452290,190,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.47608535,13.295708573052943,Cunostraße 9,14199,Berlin,4400832
4092010,Kita Kinderkiez,+493025091663,16,Kindertagesstätte,8674,Kinderkiez Grün gUG (haftungsbeschränkt),Sonstiger freier Träger,52.4788355,13.3332735,Wexstraße 22,10715,Berlin,4501153
4092020,Mini Aventura,+493092356372,18,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4949119,13.3342068,Prager Straße 2,10779,Berlin,4501152
4092050,Kita ZwergNasen,+493088475728,25,Kindertagesstätte,8761,ZwergNasen gGmbH,Sonstiger freier Träger,52.4967142,13.3039581,Paulsborner Straße 10,10709,Berlin,4500938
4092060,Vorschulische Sprachförderung im Jugend- und Kulturzentrum Spirale (nur Sprachförderung),+493015155860750,21,Kindertagesstätte,1112,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,Sonstiger freier Träger,52.4931274,13.3069771,Westfälische Straße 16,10709,Berlin,4500939
4092070,Kita Wirbelwind,+4930160,25,Kindertagesstätte,8746,World of FanMi gGmbH,Sonstiger freier Träger,52.4871346,13.2985234,Hohenzollerndamm 53,14199,Berlin,4400727
4092090,Aventura Motzstraße,+493084510991,25,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4935519,13.3351623,Motzstraße 87,10779,Berlin,4501152
4093000,Glückspfad,+493047644667,41,Kindertagesstätte,8449,kevisa gGmbH,Sonstiger freier Träger,52.4811761,13.2922393,Weinheimer Straße 15,14199,Berlin,4400830
4093010,Multi Lingua Seesener Straße 44,+4930209665780,25,Kindertagesstätte,8121,Kultur Mosaik Berlin gUG (haftungsbeschränkt),Sonstiger freier Träger,52.49428225,13.293757210523347,Seesener Straße 44,10711,Berlin,4500938
4093020,Aventureros Nachodstraße,+493084512488,24,Kindertagesstätte,878,Aventura Nikolsburg KiTa UG (haftungsbeschränkt),Sonstiger freier Träger,52.4947573,13.3353673,Nachodstraße 24,10779,Berlin,4501152
4093030,Bärenbande,+493017622741005,25,Kindertagesstätte,9093,Mini Bande gUG,Sonstiger freier Träger,52.4946996,13.3240125,Uhlandstraße 141,10719,Berlin,4501045
4093040,Kleiner Freudberg,+493060033162,15,Kindertagesstätte,7801,Montessori-Stiftung Berlin (MSB),Sonstiger freier Träger,52.4805574,13.3311126,Durlacher Straße 27,10715,Berlin,4501153
4093050,Kita Forckenbeck,+493044677756,70,Kindertagesstätte,8433,KUBIBE gGmbH,Sonstiger freier Träger,52.4804817,13.2991828,Forckenbeckstraße 69,14199,Berlin,4400830
5080030,AWO-Kita Sternschnuppe,+4930754960,195,Kindertagesstätte,151,Arbeiterwohlfahrt Kreisverband Spandau e.V.,Arbeiterwohlfahrt,52.5470225,13.191960970036355,Falkenseer Chaussee 8,13583,Berlin,5100315
5080040,Kita am Wald,+493053052933,120,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5678747,13.1987385,Hakenfelder Straße 34,13587,Berlin,5100101
5080060,Kita Am Bullengraben,+49308430,150,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5295894,13.1916494,Elsflether Weg 32,13581,Berlin,5200629
5080070,Kita Blumenstraße,+49307749311,160,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5452962,13.1981478,Blumenstraße 14,13585,Berlin,5100315
5080090,Kita Buddelkiste,+49307153260,80,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5498676,13.1869202,Germersheimer Weg 93,13583,Berlin,5100210
5080100,Kita Wassergeister,+49306286449,100,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.517267,13.2026562,Götelstraße 62,13595,Berlin,5200634
5080110,Kita Lünette,+49305305190,175,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5470983,13.2320856,Lünette 20,13599,Berlin,5300736
5080120,Kita Seeburger Weg,+493062200310,155,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.522976,13.174592627325584,Seeburger Weg 35,13581,Berlin,5200527
5080130,Kita Havelnest,+49306500290,135,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5116459,13.1869725,Jaczostraße 51,13595,Berlin,5200634
5080140,Kita im Grünen,+49304349310,140,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5453955,13.2706883,Jungfernheideweg 77,13629,Berlin,5300839
5080180,Kita Münsingerstraße,+4930402,103,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5377668,13.1995622,Münsingerstraße 3,13597,Berlin,5100316
5080220,Humanistische Kita Wasserwerkstraße,+49307499030,150,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,52.5522497,13.1646611,Wasserwerkstraße 3,13589,Berlin,5100208
5080230,Kita und Familienzentrum Fantasia,+49307151117,145,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,52.5508965,13.1761219,Hermann-Schmidt-Weg 7,13589,Berlin,5100209
5080240,Kita Wichernstraße,+49307759490,140,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5670275,13.2060308,Wichernstraße 57,13587,Berlin,5100101
5080250,Kita Drachenburg,+49307586930,140,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5530932,13.1531971,Stadtrandstraße 493,13589,Berlin,5100208
5080270,Kita am Spektesee,+49307586900,125,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,52.5443071,13.1706597,Spekteweg 63,13583,Berlin,5100211
5080280,Humanistische Kita Pillnitzer Weg,+493020914890,145,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,52.52271265,13.15707993677833,Pillnitzer Weg 6,13593,Berlin,5200526
5080300,Kita Wunderblume,+49306403956,156,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,52.5210617,13.1723723,Leubnitzer Weg 2,13593,Berlin,5200527
5080310,Kita Villa Purzelbaum,+49309675,135,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.5448264,13.2064409,Kirchhofstraße 35,13585,Berlin,5100314
5080320,Kita Biberburg,+4930124933,205,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.4991616,13.1802771,Gatower Straße 231,14089,Berlin,5400942
5080330,Kita StaakenBär,+49306435141,145,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,52.5225307,13.1699466,Räcknitzer Steig 6,13593,Berlin,5200527
5080360,Kita Griesinger Waldfüssler,+49307586940,90,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.560266,13.1532006,Griesingerstraße 11,13589,Berlin,5100206
5080380,Kita Hoppetosse,+49306996960,175,Kindertagesstätte,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Eigenbetrieb,52.517983,13.2025536,Götelstraße 68,13595,Berlin,5200631
5080390,Kita Melanchthon,+4930622281,55,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.516699,13.19424772315263,Baumertweg 5,13595,Berlin,5200630
5080400,St. Nikolai - Kita Behnitz,+49305863,75,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5391133,13.2085466,Behnitz 3,13597,Berlin,5100316
5080410,Kita St.-Gartenstadt,+4930662291,42,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5412331,13.1448463,Beim Pfarrhof 40-42,13591,Berlin,5200419
5080420,Kita Arche Noah,+4930661456,73,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5341231,13.1500694,Stieglakeweg 11,13591,Berlin,5200421
5080430,CJD Kindertagesstätte Stubs und Fridolin,+49308306283,80,Kindertagesstätte,1209,CJD Berlin-Brandenburg im CJD e.V.,Sonstiger freier Träger,52.5384509,13.2685152,Lenther Steig 4,13629,Berlin,5300841
5080440,Kita Weihnacht GR,+493044344,120,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5413296,13.242379635759631,Gorgasring 12,13599,Berlin,5300737
5080460,Kita Weihnacht HD,+493048737,45,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5473577,13.2369402,Haselhorster Damm 54,13599,Berlin,5300737
5080470,Kita Weinberg,+49309500600,110,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.516864,13.1714514,Heerstraße 367,13593,Berlin,5200528
5080480,Kita/Johanna-von-Siemens,+49308306278,180,Kindertagesstätte,1209,CJD Berlin-Brandenburg im CJD e.V.,Sonstiger freier Träger,52.5384509,13.2685152,Lenther Steig 4,13629,Berlin,5300841
5080490,Kita Wichern 1,+493051995,48,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5679752,13.2069129,Schlehenweg 6,13587,Berlin,5100101
5080500,Kita Ev. Johannesstift,+4930609643,180,Kindertagesstätte,7806,Johannesstift Diakonie Jugendhilfe gGmbH,Diakonisches Werk,52.5689378,13.1971535,Schönwalder Allee 26/6,13587,Berlin,5100101
5080510,Kita Regenbogen,+493022194148,47,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5223242,13.1664263,Obstallee 22B,13593,Berlin,5200527
5080520,Kita Klosterfelde,+4930725857,60,Kindertagesstätte,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,Diakonisches Werk,52.5392285,13.1820843,Seegefelder Straße 116,13583,Berlin,5100211
